id,id_grid,organ,image_path,mask_path,fold
8151,8151_0002,lung,../input/hubmap-2022-256x256/train/8151_0002.png,../input/hubmap-2022-256x256/masks/8151_0002.png,4.0
30581,30581_0000,spleen,../input/hubmap-2022-256x256/train/30581_0000.png,../input/hubmap-2022-256x256/masks/30581_0000.png,2.0
20440,20440_0007,kidney,../input/hubmap-2022-256x256/train/20440_0007.png,../input/hubmap-2022-256x256/masks/20440_0007.png,4.0
15005,15005_0006,kidney,../input/hubmap-2022-256x256/train/15005_0006.png,../input/hubmap-2022-256x256/masks/15005_0006.png,2.0
27340,27340_0003,largeintestine,../input/hubmap-2022-256x256/train/27340_0003.png,../input/hubmap-2022-256x256/masks/27340_0003.png,3.0
203,203_0004,largeintestine,../input/hubmap-2022-256x256/train/203_0004.png,../input/hubmap-2022-256x256/masks/203_0004.png,4.0
18401,18401_0003,kidney,../input/hubmap-2022-256x256/train/18401_0003.png,../input/hubmap-2022-256x256/masks/18401_0003.png,0.0
8450,8450_0008,largeintestine,../input/hubmap-2022-256x256/train/8450_0008.png,../input/hubmap-2022-256x256/masks/8450_0008.png,0.0
8638,8638_0008,prostate,../input/hubmap-2022-256x256/train/8638_0008.png,../input/hubmap-2022-256x256/masks/8638_0008.png,4.0
26982,26982_0008,prostate,../input/hubmap-2022-256x256/train/26982_0008.png,../input/hubmap-2022-256x256/masks/26982_0008.png,3.0
12026,12026_0006,spleen,../input/hubmap-2022-256x256/train/12026_0006.png,../input/hubmap-2022-256x256/masks/12026_0006.png,1.0
62,62_0007,kidney,../input/hubmap-2022-256x256/train/62_0007.png,../input/hubmap-2022-256x256/masks/62_0007.png,1.0
23665,23665_0008,kidney,../input/hubmap-2022-256x256/train/23665_0008.png,../input/hubmap-2022-256x256/masks/23665_0008.png,4.0
30394,30394_0005,lung,../input/hubmap-2022-256x256/train/30394_0005.png,../input/hubmap-2022-256x256/masks/30394_0005.png,3.0
3959,3959_0003,spleen,../input/hubmap-2022-256x256/train/3959_0003.png,../input/hubmap-2022-256x256/masks/3959_0003.png,1.0
26319,26319_0008,largeintestine,../input/hubmap-2022-256x256/train/26319_0008.png,../input/hubmap-2022-256x256/masks/26319_0008.png,0.0
27616,27616_0004,kidney,../input/hubmap-2022-256x256/train/27616_0004.png,../input/hubmap-2022-256x256/masks/27616_0004.png,4.0
10971,10971_0002,prostate,../input/hubmap-2022-256x256/train/10971_0002.png,../input/hubmap-2022-256x256/masks/10971_0002.png,4.0
9769,9769_0008,kidney,../input/hubmap-2022-256x256/train/9769_0008.png,../input/hubmap-2022-256x256/masks/9769_0008.png,4.0
15551,15551_0003,spleen,../input/hubmap-2022-256x256/train/15551_0003.png,../input/hubmap-2022-256x256/masks/15551_0003.png,0.0
21039,21039_0005,largeintestine,../input/hubmap-2022-256x256/train/21039_0005.png,../input/hubmap-2022-256x256/masks/21039_0005.png,1.0
28748,28748_0004,spleen,../input/hubmap-2022-256x256/train/28748_0004.png,../input/hubmap-2022-256x256/masks/28748_0004.png,3.0
23252,23252_0002,lung,../input/hubmap-2022-256x256/train/23252_0002.png,../input/hubmap-2022-256x256/masks/23252_0002.png,3.0
7397,7397_0007,prostate,../input/hubmap-2022-256x256/train/7397_0007.png,../input/hubmap-2022-256x256/masks/7397_0007.png,1.0
14183,14183_0003,largeintestine,../input/hubmap-2022-256x256/train/14183_0003.png,../input/hubmap-2022-256x256/masks/14183_0003.png,0.0
31958,31958_0003,prostate,../input/hubmap-2022-256x256/train/31958_0003.png,../input/hubmap-2022-256x256/masks/31958_0003.png,3.0
8752,8752_0000,largeintestine,../input/hubmap-2022-256x256/train/8752_0000.png,../input/hubmap-2022-256x256/masks/8752_0000.png,4.0
22310,22310_0008,largeintestine,../input/hubmap-2022-256x256/train/22310_0008.png,../input/hubmap-2022-256x256/masks/22310_0008.png,0.0
16564,16564_0002,lung,../input/hubmap-2022-256x256/train/16564_0002.png,../input/hubmap-2022-256x256/masks/16564_0002.png,1.0
2500,2500_0000,kidney,../input/hubmap-2022-256x256/train/2500_0000.png,../input/hubmap-2022-256x256/masks/2500_0000.png,0.0
12174,12174_0001,largeintestine,../input/hubmap-2022-256x256/train/12174_0001.png,../input/hubmap-2022-256x256/masks/12174_0001.png,4.0
11662,11662_0004,largeintestine,../input/hubmap-2022-256x256/train/11662_0004.png,../input/hubmap-2022-256x256/masks/11662_0004.png,1.0
22995,22995_0000,prostate,../input/hubmap-2022-256x256/train/22995_0000.png,../input/hubmap-2022-256x256/masks/22995_0000.png,4.0
21321,21321_0002,kidney,../input/hubmap-2022-256x256/train/21321_0002.png,../input/hubmap-2022-256x256/masks/21321_0002.png,4.0
27803,27803_0003,spleen,../input/hubmap-2022-256x256/train/27803_0003.png,../input/hubmap-2022-256x256/masks/27803_0003.png,2.0
9777,9777_0004,largeintestine,../input/hubmap-2022-256x256/train/9777_0004.png,../input/hubmap-2022-256x256/masks/9777_0004.png,1.0
21501,21501_0001,largeintestine,../input/hubmap-2022-256x256/train/21501_0001.png,../input/hubmap-2022-256x256/masks/21501_0001.png,2.0
737,737_0003,prostate,../input/hubmap-2022-256x256/train/737_0003.png,../input/hubmap-2022-256x256/masks/737_0003.png,1.0
3959,3959_0005,spleen,../input/hubmap-2022-256x256/train/3959_0005.png,../input/hubmap-2022-256x256/masks/3959_0005.png,3.0
15706,15706_0005,prostate,../input/hubmap-2022-256x256/train/15706_0005.png,../input/hubmap-2022-256x256/masks/15706_0005.png,4.0
6121,6121_0002,largeintestine,../input/hubmap-2022-256x256/train/6121_0002.png,../input/hubmap-2022-256x256/masks/6121_0002.png,2.0
20478,20478_0005,kidney,../input/hubmap-2022-256x256/train/20478_0005.png,../input/hubmap-2022-256x256/masks/20478_0005.png,1.0
15329,15329_0007,lung,../input/hubmap-2022-256x256/train/15329_0007.png,../input/hubmap-2022-256x256/masks/15329_0007.png,1.0
20831,20831_0001,spleen,../input/hubmap-2022-256x256/train/20831_0001.png,../input/hubmap-2022-256x256/masks/20831_0001.png,1.0
16149,16149_0001,prostate,../input/hubmap-2022-256x256/train/16149_0001.png,../input/hubmap-2022-256x256/masks/16149_0001.png,2.0
21358,21358_0006,spleen,../input/hubmap-2022-256x256/train/21358_0006.png,../input/hubmap-2022-256x256/masks/21358_0006.png,3.0
29307,29307_0003,prostate,../input/hubmap-2022-256x256/train/29307_0003.png,../input/hubmap-2022-256x256/masks/29307_0003.png,0.0
2943,2943_0000,kidney,../input/hubmap-2022-256x256/train/2943_0000.png,../input/hubmap-2022-256x256/masks/2943_0000.png,0.0
660,660_0005,kidney,../input/hubmap-2022-256x256/train/660_0005.png,../input/hubmap-2022-256x256/masks/660_0005.png,2.0
4265,4265_0008,kidney,../input/hubmap-2022-256x256/train/4265_0008.png,../input/hubmap-2022-256x256/masks/4265_0008.png,1.0
22953,22953_0004,spleen,../input/hubmap-2022-256x256/train/22953_0004.png,../input/hubmap-2022-256x256/masks/22953_0004.png,4.0
32741,32741_0005,prostate,../input/hubmap-2022-256x256/train/32741_0005.png,../input/hubmap-2022-256x256/masks/32741_0005.png,0.0
20831,20831_0005,spleen,../input/hubmap-2022-256x256/train/20831_0005.png,../input/hubmap-2022-256x256/masks/20831_0005.png,4.0
5317,5317_0006,prostate,../input/hubmap-2022-256x256/train/5317_0006.png,../input/hubmap-2022-256x256/masks/5317_0006.png,1.0
20794,20794_0005,kidney,../input/hubmap-2022-256x256/train/20794_0005.png,../input/hubmap-2022-256x256/masks/20794_0005.png,0.0
28318,28318_0005,prostate,../input/hubmap-2022-256x256/train/28318_0005.png,../input/hubmap-2022-256x256/masks/28318_0005.png,1.0
12466,12466_0001,spleen,../input/hubmap-2022-256x256/train/12466_0001.png,../input/hubmap-2022-256x256/masks/12466_0001.png,3.0
7970,7970_0008,kidney,../input/hubmap-2022-256x256/train/7970_0008.png,../input/hubmap-2022-256x256/masks/7970_0008.png,4.0
23051,23051_0004,kidney,../input/hubmap-2022-256x256/train/23051_0004.png,../input/hubmap-2022-256x256/masks/23051_0004.png,0.0
8151,8151_0008,lung,../input/hubmap-2022-256x256/train/8151_0008.png,../input/hubmap-2022-256x256/masks/8151_0008.png,3.0
8638,8638_0004,prostate,../input/hubmap-2022-256x256/train/8638_0004.png,../input/hubmap-2022-256x256/masks/8638_0004.png,1.0
27471,27471_0004,prostate,../input/hubmap-2022-256x256/train/27471_0004.png,../input/hubmap-2022-256x256/masks/27471_0004.png,4.0
20247,20247_0002,prostate,../input/hubmap-2022-256x256/train/20247_0002.png,../input/hubmap-2022-256x256/masks/20247_0002.png,1.0
3409,3409_0006,prostate,../input/hubmap-2022-256x256/train/3409_0006.png,../input/hubmap-2022-256x256/masks/3409_0006.png,2.0
21195,21195_0002,kidney,../input/hubmap-2022-256x256/train/21195_0002.png,../input/hubmap-2022-256x256/masks/21195_0002.png,2.0
8116,8116_0006,spleen,../input/hubmap-2022-256x256/train/8116_0006.png,../input/hubmap-2022-256x256/masks/8116_0006.png,4.0
5583,5583_0000,spleen,../input/hubmap-2022-256x256/train/5583_0000.png,../input/hubmap-2022-256x256/masks/5583_0000.png,4.0
8842,8842_0002,prostate,../input/hubmap-2022-256x256/train/8842_0002.png,../input/hubmap-2022-256x256/masks/8842_0002.png,1.0
27298,27298_0003,kidney,../input/hubmap-2022-256x256/train/27298_0003.png,../input/hubmap-2022-256x256/masks/27298_0003.png,1.0
28622,28622_0003,prostate,../input/hubmap-2022-256x256/train/28622_0003.png,../input/hubmap-2022-256x256/masks/28622_0003.png,3.0
1229,1229_0004,prostate,../input/hubmap-2022-256x256/train/1229_0004.png,../input/hubmap-2022-256x256/masks/1229_0004.png,2.0
30581,30581_0005,spleen,../input/hubmap-2022-256x256/train/30581_0005.png,../input/hubmap-2022-256x256/masks/30581_0005.png,3.0
21021,21021_0008,kidney,../input/hubmap-2022-256x256/train/21021_0008.png,../input/hubmap-2022-256x256/masks/21021_0008.png,1.0
13034,13034_0004,kidney,../input/hubmap-2022-256x256/train/13034_0004.png,../input/hubmap-2022-256x256/masks/13034_0004.png,3.0
28318,28318_0001,prostate,../input/hubmap-2022-256x256/train/28318_0001.png,../input/hubmap-2022-256x256/masks/28318_0001.png,2.0
11448,11448_0007,spleen,../input/hubmap-2022-256x256/train/11448_0007.png,../input/hubmap-2022-256x256/masks/11448_0007.png,0.0
686,686_0007,lung,../input/hubmap-2022-256x256/train/686_0007.png,../input/hubmap-2022-256x256/masks/686_0007.png,4.0
28963,28963_0005,spleen,../input/hubmap-2022-256x256/train/28963_0005.png,../input/hubmap-2022-256x256/masks/28963_0005.png,3.0
32741,32741_0003,prostate,../input/hubmap-2022-256x256/train/32741_0003.png,../input/hubmap-2022-256x256/masks/32741_0003.png,0.0
20478,20478_0003,kidney,../input/hubmap-2022-256x256/train/20478_0003.png,../input/hubmap-2022-256x256/masks/20478_0003.png,0.0
14756,14756_0004,kidney,../input/hubmap-2022-256x256/train/14756_0004.png,../input/hubmap-2022-256x256/masks/14756_0004.png,3.0
25620,25620_0001,kidney,../input/hubmap-2022-256x256/train/25620_0001.png,../input/hubmap-2022-256x256/masks/25620_0001.png,3.0
26886,26886_0005,largeintestine,../input/hubmap-2022-256x256/train/26886_0005.png,../input/hubmap-2022-256x256/masks/26886_0005.png,0.0
29296,29296_0001,prostate,../input/hubmap-2022-256x256/train/29296_0001.png,../input/hubmap-2022-256x256/masks/29296_0001.png,3.0
2668,2668_0006,kidney,../input/hubmap-2022-256x256/train/2668_0006.png,../input/hubmap-2022-256x256/masks/2668_0006.png,3.0
27128,27128_0000,largeintestine,../input/hubmap-2022-256x256/train/27128_0000.png,../input/hubmap-2022-256x256/masks/27128_0000.png,1.0
26319,26319_0002,largeintestine,../input/hubmap-2022-256x256/train/26319_0002.png,../input/hubmap-2022-256x256/masks/26319_0002.png,4.0
6611,6611_0002,largeintestine,../input/hubmap-2022-256x256/train/6611_0002.png,../input/hubmap-2022-256x256/masks/6611_0002.png,2.0
23252,23252_0006,lung,../input/hubmap-2022-256x256/train/23252_0006.png,../input/hubmap-2022-256x256/masks/23252_0006.png,4.0
23243,23243_0007,kidney,../input/hubmap-2022-256x256/train/23243_0007.png,../input/hubmap-2022-256x256/masks/23243_0007.png,0.0
1878,1878_0000,lung,../input/hubmap-2022-256x256/train/1878_0000.png,../input/hubmap-2022-256x256/masks/1878_0000.png,4.0
3959,3959_0007,spleen,../input/hubmap-2022-256x256/train/3959_0007.png,../input/hubmap-2022-256x256/masks/3959_0007.png,1.0
19533,19533_0002,kidney,../input/hubmap-2022-256x256/train/19533_0002.png,../input/hubmap-2022-256x256/masks/19533_0002.png,3.0
351,351_0001,largeintestine,../input/hubmap-2022-256x256/train/351_0001.png,../input/hubmap-2022-256x256/masks/351_0001.png,3.0
5777,5777_0007,lung,../input/hubmap-2022-256x256/train/5777_0007.png,../input/hubmap-2022-256x256/masks/5777_0007.png,1.0
12784,12784_0002,kidney,../input/hubmap-2022-256x256/train/12784_0002.png,../input/hubmap-2022-256x256/masks/12784_0002.png,1.0
31139,31139_0000,lung,../input/hubmap-2022-256x256/train/31139_0000.png,../input/hubmap-2022-256x256/masks/31139_0000.png,2.0
28189,28189_0003,lung,../input/hubmap-2022-256x256/train/28189_0003.png,../input/hubmap-2022-256x256/masks/28189_0003.png,1.0
29238,29238_0003,kidney,../input/hubmap-2022-256x256/train/29238_0003.png,../input/hubmap-2022-256x256/masks/29238_0003.png,1.0
15551,15551_0004,spleen,../input/hubmap-2022-256x256/train/15551_0004.png,../input/hubmap-2022-256x256/masks/15551_0004.png,0.0
8227,8227_0006,prostate,../input/hubmap-2022-256x256/train/8227_0006.png,../input/hubmap-2022-256x256/masks/8227_0006.png,4.0
16890,16890_0004,largeintestine,../input/hubmap-2022-256x256/train/16890_0004.png,../input/hubmap-2022-256x256/masks/16890_0004.png,3.0
27128,27128_0005,largeintestine,../input/hubmap-2022-256x256/train/27128_0005.png,../input/hubmap-2022-256x256/masks/27128_0005.png,4.0
28657,28657_0000,spleen,../input/hubmap-2022-256x256/train/28657_0000.png,../input/hubmap-2022-256x256/masks/28657_0000.png,4.0
28318,28318_0007,prostate,../input/hubmap-2022-256x256/train/28318_0007.png,../input/hubmap-2022-256x256/masks/28318_0007.png,4.0
15842,15842_0003,largeintestine,../input/hubmap-2022-256x256/train/15842_0003.png,../input/hubmap-2022-256x256/masks/15842_0003.png,2.0
1850,1850_0001,largeintestine,../input/hubmap-2022-256x256/train/1850_0001.png,../input/hubmap-2022-256x256/masks/1850_0001.png,4.0
13260,13260_0004,kidney,../input/hubmap-2022-256x256/train/13260_0004.png,../input/hubmap-2022-256x256/masks/13260_0004.png,2.0
8638,8638_0000,prostate,../input/hubmap-2022-256x256/train/8638_0000.png,../input/hubmap-2022-256x256/masks/8638_0000.png,0.0
25689,25689_0008,largeintestine,../input/hubmap-2022-256x256/train/25689_0008.png,../input/hubmap-2022-256x256/masks/25689_0008.png,0.0
15860,15860_0007,kidney,../input/hubmap-2022-256x256/train/15860_0007.png,../input/hubmap-2022-256x256/masks/15860_0007.png,0.0
6390,6390_0004,prostate,../input/hubmap-2022-256x256/train/6390_0004.png,../input/hubmap-2022-256x256/masks/6390_0004.png,2.0
17143,17143_0001,prostate,../input/hubmap-2022-256x256/train/17143_0001.png,../input/hubmap-2022-256x256/masks/17143_0001.png,2.0
29307,29307_0002,prostate,../input/hubmap-2022-256x256/train/29307_0002.png,../input/hubmap-2022-256x256/masks/29307_0002.png,1.0
21155,21155_0004,prostate,../input/hubmap-2022-256x256/train/21155_0004.png,../input/hubmap-2022-256x256/masks/21155_0004.png,1.0
26101,26101_0004,kidney,../input/hubmap-2022-256x256/train/26101_0004.png,../input/hubmap-2022-256x256/masks/26101_0004.png,1.0
13260,13260_0003,kidney,../input/hubmap-2022-256x256/train/13260_0003.png,../input/hubmap-2022-256x256/masks/13260_0003.png,3.0
26664,26664_0003,spleen,../input/hubmap-2022-256x256/train/26664_0003.png,../input/hubmap-2022-256x256/masks/26664_0003.png,2.0
8116,8116_0003,spleen,../input/hubmap-2022-256x256/train/8116_0003.png,../input/hubmap-2022-256x256/masks/8116_0003.png,3.0
12483,12483_0000,spleen,../input/hubmap-2022-256x256/train/12483_0000.png,../input/hubmap-2022-256x256/masks/12483_0000.png,3.0
4639,4639_0004,prostate,../input/hubmap-2022-256x256/train/4639_0004.png,../input/hubmap-2022-256x256/masks/4639_0004.png,1.0
27781,27781_0008,spleen,../input/hubmap-2022-256x256/train/27781_0008.png,../input/hubmap-2022-256x256/masks/27781_0008.png,1.0
13034,13034_0001,kidney,../input/hubmap-2022-256x256/train/13034_0001.png,../input/hubmap-2022-256x256/masks/13034_0001.png,1.0
17126,17126_0005,largeintestine,../input/hubmap-2022-256x256/train/17126_0005.png,../input/hubmap-2022-256x256/masks/17126_0005.png,0.0
1731,1731_0005,lung,../input/hubmap-2022-256x256/train/1731_0005.png,../input/hubmap-2022-256x256/masks/1731_0005.png,3.0
2424,2424_0000,kidney,../input/hubmap-2022-256x256/train/2424_0000.png,../input/hubmap-2022-256x256/masks/2424_0000.png,3.0
16564,16564_0005,lung,../input/hubmap-2022-256x256/train/16564_0005.png,../input/hubmap-2022-256x256/masks/16564_0005.png,2.0
5583,5583_0003,spleen,../input/hubmap-2022-256x256/train/5583_0003.png,../input/hubmap-2022-256x256/masks/5583_0003.png,4.0
31709,31709_0004,kidney,../input/hubmap-2022-256x256/train/31709_0004.png,../input/hubmap-2022-256x256/masks/31709_0004.png,0.0
660,660_0002,kidney,../input/hubmap-2022-256x256/train/660_0002.png,../input/hubmap-2022-256x256/masks/660_0002.png,0.0
20478,20478_0008,kidney,../input/hubmap-2022-256x256/train/20478_0008.png,../input/hubmap-2022-256x256/masks/20478_0008.png,0.0
30080,30080_0007,prostate,../input/hubmap-2022-256x256/train/30080_0007.png,../input/hubmap-2022-256x256/masks/30080_0007.png,2.0
32527,32527_0002,kidney,../input/hubmap-2022-256x256/train/32527_0002.png,../input/hubmap-2022-256x256/masks/32527_0002.png,0.0
5932,5932_0006,prostate,../input/hubmap-2022-256x256/train/5932_0006.png,../input/hubmap-2022-256x256/masks/5932_0006.png,2.0
10912,10912_0007,prostate,../input/hubmap-2022-256x256/train/10912_0007.png,../input/hubmap-2022-256x256/masks/10912_0007.png,2.0
20831,20831_0000,spleen,../input/hubmap-2022-256x256/train/20831_0000.png,../input/hubmap-2022-256x256/masks/20831_0000.png,2.0
22133,22133_0002,kidney,../input/hubmap-2022-256x256/train/22133_0002.png,../input/hubmap-2022-256x256/masks/22133_0002.png,4.0
17126,17126_0006,largeintestine,../input/hubmap-2022-256x256/train/17126_0006.png,../input/hubmap-2022-256x256/masks/17126_0006.png,4.0
32325,32325_0005,kidney,../input/hubmap-2022-256x256/train/32325_0005.png,../input/hubmap-2022-256x256/masks/32325_0005.png,2.0
25689,25689_0006,largeintestine,../input/hubmap-2022-256x256/train/25689_0006.png,../input/hubmap-2022-256x256/masks/25689_0006.png,1.0
144,144_0008,spleen,../input/hubmap-2022-256x256/train/144_0008.png,../input/hubmap-2022-256x256/masks/144_0008.png,2.0
4301,4301_0004,lung,../input/hubmap-2022-256x256/train/4301_0004.png,../input/hubmap-2022-256x256/masks/4301_0004.png,0.0
2447,2447_0003,kidney,../input/hubmap-2022-256x256/train/2447_0003.png,../input/hubmap-2022-256x256/masks/2447_0003.png,2.0
4066,4066_0003,kidney,../input/hubmap-2022-256x256/train/4066_0003.png,../input/hubmap-2022-256x256/masks/4066_0003.png,2.0
10610,10610_0003,spleen,../input/hubmap-2022-256x256/train/10610_0003.png,../input/hubmap-2022-256x256/masks/10610_0003.png,0.0
14388,14388_0004,lung,../input/hubmap-2022-256x256/train/14388_0004.png,../input/hubmap-2022-256x256/masks/14388_0004.png,1.0
11448,11448_0006,spleen,../input/hubmap-2022-256x256/train/11448_0006.png,../input/hubmap-2022-256x256/masks/11448_0006.png,1.0
13034,13034_0005,kidney,../input/hubmap-2022-256x256/train/13034_0005.png,../input/hubmap-2022-256x256/masks/13034_0005.png,1.0
9777,9777_0003,largeintestine,../input/hubmap-2022-256x256/train/9777_0003.png,../input/hubmap-2022-256x256/masks/9777_0003.png,3.0
11645,11645_0005,spleen,../input/hubmap-2022-256x256/train/11645_0005.png,../input/hubmap-2022-256x256/masks/11645_0005.png,0.0
6794,6794_0007,prostate,../input/hubmap-2022-256x256/train/6794_0007.png,../input/hubmap-2022-256x256/masks/6794_0007.png,0.0
27340,27340_0001,largeintestine,../input/hubmap-2022-256x256/train/27340_0001.png,../input/hubmap-2022-256x256/masks/27340_0001.png,4.0
32741,32741_0002,prostate,../input/hubmap-2022-256x256/train/32741_0002.png,../input/hubmap-2022-256x256/masks/32741_0002.png,2.0
26480,26480_0003,lung,../input/hubmap-2022-256x256/train/26480_0003.png,../input/hubmap-2022-256x256/masks/26480_0003.png,3.0
4561,4561_0001,largeintestine,../input/hubmap-2022-256x256/train/4561_0001.png,../input/hubmap-2022-256x256/masks/4561_0001.png,1.0
2447,2447_0007,kidney,../input/hubmap-2022-256x256/train/2447_0007.png,../input/hubmap-2022-256x256/masks/2447_0007.png,0.0
4412,4412_0002,lung,../input/hubmap-2022-256x256/train/4412_0002.png,../input/hubmap-2022-256x256/masks/4412_0002.png,1.0
28262,28262_0002,kidney,../input/hubmap-2022-256x256/train/28262_0002.png,../input/hubmap-2022-256x256/masks/28262_0002.png,2.0
12476,12476_0002,lung,../input/hubmap-2022-256x256/train/12476_0002.png,../input/hubmap-2022-256x256/masks/12476_0002.png,4.0
8876,8876_0007,spleen,../input/hubmap-2022-256x256/train/8876_0007.png,../input/hubmap-2022-256x256/masks/8876_0007.png,4.0
20247,20247_0001,prostate,../input/hubmap-2022-256x256/train/20247_0001.png,../input/hubmap-2022-256x256/masks/20247_0001.png,2.0
18777,18777_0006,kidney,../input/hubmap-2022-256x256/train/18777_0006.png,../input/hubmap-2022-256x256/masks/18777_0006.png,2.0
18426,18426_0003,kidney,../input/hubmap-2022-256x256/train/18426_0003.png,../input/hubmap-2022-256x256/masks/18426_0003.png,0.0
28748,28748_0008,spleen,../input/hubmap-2022-256x256/train/28748_0008.png,../input/hubmap-2022-256x256/masks/28748_0008.png,0.0
28748,28748_0006,spleen,../input/hubmap-2022-256x256/train/28748_0006.png,../input/hubmap-2022-256x256/masks/28748_0006.png,1.0
14396,14396_0001,prostate,../input/hubmap-2022-256x256/train/14396_0001.png,../input/hubmap-2022-256x256/masks/14396_0001.png,4.0
19179,19179_0003,spleen,../input/hubmap-2022-256x256/train/19179_0003.png,../input/hubmap-2022-256x256/masks/19179_0003.png,4.0
10912,10912_0005,prostate,../input/hubmap-2022-256x256/train/10912_0005.png,../input/hubmap-2022-256x256/masks/10912_0005.png,0.0
28963,28963_0006,spleen,../input/hubmap-2022-256x256/train/28963_0006.png,../input/hubmap-2022-256x256/masks/28963_0006.png,4.0
27781,27781_0003,spleen,../input/hubmap-2022-256x256/train/27781_0003.png,../input/hubmap-2022-256x256/masks/27781_0003.png,2.0
21039,21039_0000,largeintestine,../input/hubmap-2022-256x256/train/21039_0000.png,../input/hubmap-2022-256x256/masks/21039_0000.png,3.0
16216,16216_0007,kidney,../input/hubmap-2022-256x256/train/16216_0007.png,../input/hubmap-2022-256x256/masks/16216_0007.png,3.0
30194,30194_0008,kidney,../input/hubmap-2022-256x256/train/30194_0008.png,../input/hubmap-2022-256x256/masks/30194_0008.png,4.0
8502,8502_0001,kidney,../input/hubmap-2022-256x256/train/8502_0001.png,../input/hubmap-2022-256x256/masks/8502_0001.png,0.0
4776,4776_0003,lung,../input/hubmap-2022-256x256/train/4776_0003.png,../input/hubmap-2022-256x256/masks/4776_0003.png,4.0
32126,32126_0005,prostate,../input/hubmap-2022-256x256/train/32126_0005.png,../input/hubmap-2022-256x256/masks/32126_0005.png,1.0
13483,13483_0000,prostate,../input/hubmap-2022-256x256/train/13483_0000.png,../input/hubmap-2022-256x256/masks/13483_0000.png,4.0
22718,22718_0007,kidney,../input/hubmap-2022-256x256/train/22718_0007.png,../input/hubmap-2022-256x256/masks/22718_0007.png,4.0
8343,8343_0003,lung,../input/hubmap-2022-256x256/train/8343_0003.png,../input/hubmap-2022-256x256/masks/8343_0003.png,1.0
2279,2279_0000,spleen,../input/hubmap-2022-256x256/train/2279_0000.png,../input/hubmap-2022-256x256/masks/2279_0000.png,3.0
13483,13483_0006,prostate,../input/hubmap-2022-256x256/train/13483_0006.png,../input/hubmap-2022-256x256/masks/13483_0006.png,4.0
10611,10611_0005,kidney,../input/hubmap-2022-256x256/train/10611_0005.png,../input/hubmap-2022-256x256/masks/10611_0005.png,0.0
20440,20440_0005,kidney,../input/hubmap-2022-256x256/train/20440_0005.png,../input/hubmap-2022-256x256/masks/20440_0005.png,4.0
30355,30355_0008,prostate,../input/hubmap-2022-256x256/train/30355_0008.png,../input/hubmap-2022-256x256/masks/30355_0008.png,1.0
9407,9407_0005,spleen,../input/hubmap-2022-256x256/train/9407_0005.png,../input/hubmap-2022-256x256/masks/9407_0005.png,1.0
15732,15732_0005,prostate,../input/hubmap-2022-256x256/train/15732_0005.png,../input/hubmap-2022-256x256/masks/15732_0005.png,4.0
18777,18777_0001,kidney,../input/hubmap-2022-256x256/train/18777_0001.png,../input/hubmap-2022-256x256/masks/18777_0001.png,2.0
15067,15067_0001,lung,../input/hubmap-2022-256x256/train/15067_0001.png,../input/hubmap-2022-256x256/masks/15067_0001.png,0.0
4062,4062_0001,largeintestine,../input/hubmap-2022-256x256/train/4062_0001.png,../input/hubmap-2022-256x256/masks/4062_0001.png,2.0
3303,3303_0000,largeintestine,../input/hubmap-2022-256x256/train/3303_0000.png,../input/hubmap-2022-256x256/masks/3303_0000.png,2.0
2696,2696_0007,largeintestine,../input/hubmap-2022-256x256/train/2696_0007.png,../input/hubmap-2022-256x256/masks/2696_0007.png,2.0
10610,10610_0000,spleen,../input/hubmap-2022-256x256/train/10610_0000.png,../input/hubmap-2022-256x256/masks/10610_0000.png,1.0
8638,8638_0007,prostate,../input/hubmap-2022-256x256/train/8638_0007.png,../input/hubmap-2022-256x256/masks/8638_0007.png,3.0
1229,1229_0001,prostate,../input/hubmap-2022-256x256/train/1229_0001.png,../input/hubmap-2022-256x256/masks/1229_0001.png,0.0
31675,31675_0002,spleen,../input/hubmap-2022-256x256/train/31675_0002.png,../input/hubmap-2022-256x256/masks/31675_0002.png,2.0
2500,2500_0006,kidney,../input/hubmap-2022-256x256/train/2500_0006.png,../input/hubmap-2022-256x256/masks/2500_0006.png,0.0
23880,23880_0004,kidney,../input/hubmap-2022-256x256/train/23880_0004.png,../input/hubmap-2022-256x256/masks/23880_0004.png,1.0
5102,5102_0002,kidney,../input/hubmap-2022-256x256/train/5102_0002.png,../input/hubmap-2022-256x256/masks/5102_0002.png,3.0
4301,4301_0001,lung,../input/hubmap-2022-256x256/train/4301_0001.png,../input/hubmap-2022-256x256/masks/4301_0001.png,3.0
10488,10488_0005,lung,../input/hubmap-2022-256x256/train/10488_0005.png,../input/hubmap-2022-256x256/masks/10488_0005.png,4.0
15860,15860_0008,kidney,../input/hubmap-2022-256x256/train/15860_0008.png,../input/hubmap-2022-256x256/masks/15860_0008.png,2.0
23760,23760_0003,kidney,../input/hubmap-2022-256x256/train/23760_0003.png,../input/hubmap-2022-256x256/masks/23760_0003.png,2.0
17422,17422_0008,kidney,../input/hubmap-2022-256x256/train/17422_0008.png,../input/hubmap-2022-256x256/masks/17422_0008.png,0.0
21321,21321_0006,kidney,../input/hubmap-2022-256x256/train/21321_0006.png,../input/hubmap-2022-256x256/masks/21321_0006.png,0.0
8876,8876_0001,spleen,../input/hubmap-2022-256x256/train/8876_0001.png,../input/hubmap-2022-256x256/masks/8876_0001.png,3.0
